Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
America/New_York UTC-04:00,2020-10-07 01:00:00,27,9,7,9,415.5,17.4,63.3,69.0,2.8,,
America/New_York UTC-04:00,2020-10-07 00:00:00,23,8,5,8,409.7,17.8,64.0,66.5,2.4,,
America/New_York UTC-04:00,2020-10-06 23:00:00,24,8,6,9,409.6,17.8,64.1,65.2,3.4,,
America/New_York UTC-04:00,2020-10-06 22:00:00,26,9,6,9,408.6,18.5,65.4,62.5,9.3,,
America/New_York UTC-04:00,2020-10-06 21:00:00,25,9,6,9,413.4,19.2,66.5,58.3,,,
America/New_York UTC-04:00,2020-10-06 20:00:00,25,9,6,9,417.4,19.8,67.6,55.6,15.3,,
America/New_York UTC-04:00,2020-10-06 19:00:00,24,8,6,9,415.9,20.3,68.6,52.5,14.1,,
America/New_York UTC-04:00,2020-10-06 18:00:00,21,7,5,7,416.1,20.7,69.3,51.0,,,
America/New_York UTC-04:00,2020-10-06 17:00:00,18,6,4,7,416.5,21.2,70.1,49.1,8,,
America/New_York UTC-04:00,2020-10-06 16:00:00,20,7,5,8,414.5,21.3,70.3,47.7,5.9,,
America/New_York UTC-04:00,2020-10-06 15:00:00,18,6,4,8,416.0,21.4,70.6,47.4,4.8,,
America/New_York UTC-04:00,2020-10-06 14:00:00,16,6,4,6,413.2,20.7,69.3,49.0,,,
America/New_York UTC-04:00,2020-10-06 13:00:00,16,5,4,6,414.0,20.8,69.4,50.4,,,
America/New_York UTC-04:00,2020-10-06 12:00:00,14,5,3,5,415.1,21.1,70.0,49.3,,,
America/New_York UTC-04:00,2020-10-06 11:00:00,323,323,273,305,421.1,21.9,71.5,51.5,,,
America/New_York UTC-04:00,2020-10-06 10:00:00,614,420,673,750,433.1,20.4,68.7,61.7,,,
America/New_York UTC-04:00,2020-10-06 09:00:00,95,47,33,39,477.7,17.5,63.5,70.1,12.6,,
America/New_York UTC-04:00,2020-10-06 08:00:00,65,27,19,26,506.4,15.6,60.2,71.8,17.5,,
America/New_York UTC-04:00,2020-10-06 07:00:00,75,34,24,28,516.6,14.9,58.8,71.2,18,,
America/New_York UTC-04:00,2020-10-06 06:00:00,125,63,45,50,497.8,15.4,59.7,70.0,,,
America/New_York UTC-04:00,2020-10-06 05:00:00,144,72,53,58,480.2,15.7,60.3,69.7,18.3,,
America/New_York UTC-04:00,2020-10-06 04:00:00,152,77,57,58,467.9,16.1,61.0,69.3,18.8,,
America/New_York UTC-04:00,2020-10-06 03:00:00,158,93,69,72,464.2,16.6,61.9,69.3,,,
America/New_York UTC-04:00,2020-10-06 02:00:00,167,115,87,94,464.7,17.1,62.8,69.3,15.7,,
America/New_York UTC-04:00,2020-10-06 01:00:00,194,184,139,150,448.1,17.5,63.5,68.9,12.9,,
America/New_York UTC-04:00,2020-10-06 00:00:00,198,195,147,159,445.3,17.8,64.1,68.1,11.5,,
America/New_York UTC-04:00,2020-10-05 23:00:00,36,12,9,12,431.7,17.8,64.1,69.5,,,
America/New_York UTC-04:00,2020-10-05 22:00:00,693,428,792,879,432.6,18.5,65.2,68.3,1.6,,
America/New_York UTC-04:00,2020-10-05 21:00:00,858,443,1043,1160,422.9,18.6,65.5,67.2,,,
America/New_York UTC-04:00,2020-10-05 20:00:00,445,404,417,471,422.3,18.7,65.7,66.0,6.2,,
America/New_York UTC-04:00,2020-10-05 19:00:00,1110,467,1424,1590,430.1,19.9,67.9,59.7,11.6,,
America/New_York UTC-04:00,2020-10-05 18:00:00,1050,462,1334,1485,420.9,20.5,68.9,56.5,,,
America/New_York UTC-04:00,2020-10-05 17:00:00,836,441,1010,1132,425.8,21.0,69.8,52.0,,,
America/New_York UTC-04:00,2020-10-05 16:00:00,11,4,3,4,417.0,21.3,70.4,47.3,6,,
America/New_York UTC-04:00,2020-10-05 15:00:00,9,3,2,4,414.3,21.4,70.4,45.9,5.5,,
America/New_York UTC-04:00,2020-10-05 14:00:00,10,3,2,5,416.6,21.7,71.1,46.5,,,
America/New_York UTC-04:00,2020-10-05 13:00:00,10,3,2,5,414.0,21.7,71.0,46.5,3.6,,
America/New_York UTC-04:00,2020-10-05 12:00:00,13,5,3,5,417.4,21.6,70.9,47.4,,,
America/New_York UTC-04:00,2020-10-05 11:00:00,13,4,3,6,423.7,21.4,70.6,50.4,5.3,,
America/New_York UTC-04:00,2020-10-05 10:00:00,17,6,4,7,428.8,19.7,67.5,57.4,7.2,,
America/New_York UTC-04:00,2020-10-05 09:00:00,20,7,5,8,435.9,17.8,64.0,60.4,8.6,,
America/New_York UTC-04:00,2020-10-05 08:00:00,19,7,5,8,433.7,15.9,60.7,62.1,9.2,,
America/New_York UTC-04:00,2020-10-05 07:00:00,19,7,5,7,448.3,15.0,59.0,62.8,10.1,,
America/New_York UTC-04:00,2020-10-05 06:00:00,17,6,4,6,438.2,14.8,58.7,63.4,10,,
America/New_York UTC-04:00,2020-10-05 05:00:00,16,6,4,6,430.5,15.3,59.5,63.3,10.4,,
America/New_York UTC-04:00,2020-10-05 04:00:00,18,6,4,6,433.2,15.7,60.3,63.0,11.8,,
America/New_York UTC-04:00,2020-10-05 03:00:00,20,7,5,6,433.2,16.0,60.8,62.1,12,,
America/New_York UTC-04:00,2020-10-05 02:00:00,22,8,5,7,434.4,16.6,61.9,60.6,11.3,,
America/New_York UTC-04:00,2020-10-05 01:00:00,27,9,6,8,453.8,17.5,63.6,59.5,,,
America/New_York UTC-04:00,2020-10-05 00:00:00,21,7,5,7,444.9,18.1,64.5,57.8,8.1,,
America/New_York UTC-04:00,2020-10-04 23:00:00,11,4,3,4,414.7,17.9,64.1,57.6,8.6,,
America/New_York UTC-04:00,2020-10-04 22:00:00,11,4,3,4,414.2,17.9,64.2,58.2,9.1,,
America/New_York UTC-04:00,2020-10-04 21:00:00,10,4,3,3,414.8,18.1,64.6,58.1,,,
America/New_York UTC-04:00,2020-10-04 20:00:00,10,3,2,3,413.5,18.2,64.8,57.2,,,
America/New_York UTC-04:00,2020-10-04 19:00:00,11,4,3,4,414.6,18.3,64.9,59.7,,,
America/New_York UTC-04:00,2020-10-04 18:00:00,9,3,2,3,410.5,18.5,65.2,58.5,,,
America/New_York UTC-04:00,2020-10-04 17:00:00,7,2,2,3,408.7,19.0,66.3,55.0,2.1,,
America/New_York UTC-04:00,2020-10-04 16:00:00,7,2,2,3,407.7,19.5,67.0,48.5,1.6,,
America/New_York UTC-04:00,2020-10-04 15:00:00,6,2,2,3,409.9,19.6,67.3,47.5,0.6,,
America/New_York UTC-04:00,2020-10-04 14:00:00,7,2,2,3,409.9,19.9,67.8,46.9,2.2,,
America/New_York UTC-04:00,2020-10-04 13:00:00,7,2,2,3,412.3,19.9,67.8,45.7,,,
America/New_York UTC-04:00,2020-10-04 11:00:00,12,4,3,4,430.2,20.2,68.4,53.1,3.9,,
America/New_York UTC-04:00,2020-10-04 12:00:00,8,3,2,2,415.6,20.2,68.4,45.8,1.4,,
America/New_York UTC-04:00,2020-10-04 10:00:00,21,7,5,7,444.0,18.2,64.8,61.6,,,
America/New_York UTC-04:00,2020-10-04 09:00:00,22,8,5,7,445.5,15.7,60.3,65.0,7.8,,
America/New_York UTC-04:00,2020-10-04 08:00:00,18,6,4,6,440.4,13.6,56.5,67.0,8.8,,
America/New_York UTC-04:00,2020-10-04 07:00:00,20,7,5,6,440.7,12.6,54.7,67.4,11.6,,
America/New_York UTC-04:00,2020-10-04 06:00:00,22,7,5,6,438.9,12.7,54.9,65.7,14.1,,
America/New_York UTC-04:00,2020-10-04 05:00:00,24,8,6,7,435.3,13.0,55.3,64.3,,,
America/New_York UTC-04:00,2020-10-04 04:00:00,26,9,6,7,436.0,13.5,56.4,61.8,23.4,,
America/New_York UTC-04:00,2020-10-04 03:00:00,37,13,9,11,447.4,14.2,57.6,59.5,28.5,,
America/New_York UTC-04:00,2020-10-04 02:00:00,44,15,11,13,457.1,14.6,58.4,57.0,30.1,,
America/New_York UTC-04:00,2020-10-04 01:00:00,46,16,11,14,474.1,15.4,59.8,55.2,30.1,,
America/New_York UTC-04:00,2020-10-04 00:00:00,37,13,9,11,458.4,16.0,60.7,53.5,25.9,,
America/New_York UTC-04:00,2020-10-03 23:00:00,43,15,11,13,456.1,16.6,61.8,50.9,15.7,,
America/New_York UTC-04:00,2020-10-03 22:00:00,34,12,8,11,457.2,16.9,62.5,49.4,11.5,,
America/New_York UTC-04:00,2020-10-03 21:00:00,37,13,9,13,441.1,17.6,63.7,47.1,11.2,,
America/New_York UTC-04:00,2020-10-03 20:00:00,25,9,6,8,435.0,18.3,64.9,46.5,,,
America/New_York UTC-04:00,2020-10-03 19:00:00,17,6,4,6,432.5,19.0,66.2,46.7,,,
America/New_York UTC-04:00,2020-10-03 18:00:00,11,4,3,4,421.6,19.2,66.6,44.9,,,
America/New_York UTC-04:00,2020-10-03 17:00:00,9,3,2,3,413.3,19.8,67.7,42.6,,,
America/New_York UTC-04:00,2020-10-03 16:00:00,6,2,1,2,411.8,20.1,68.1,43.1,,,
America/New_York UTC-04:00,2020-10-03 15:00:00,6,2,1,2,412.0,20.0,67.9,43.2,,,
America/New_York UTC-04:00,2020-10-03 14:00:00,5,2,1,2,409.2,19.5,67.0,43.5,,,
America/New_York UTC-04:00,2020-10-03 13:00:00,6,2,2,2,410.4,19.2,66.5,44.1,,,
America/New_York UTC-04:00,2020-10-03 12:00:00,7,2,2,3,415.3,20.2,68.3,46.5,,,
America/New_York UTC-04:00,2020-10-03 11:00:00,7,2,2,3,421.0,20.3,68.6,50.3,,,
America/New_York UTC-04:00,2020-10-03 10:00:00,7,2,2,3,423.1,18.8,65.9,56.4,,,
America/New_York UTC-04:00,2020-10-03 09:00:00,8,3,2,3,427.9,16.5,61.6,62.1,,,
America/New_York UTC-04:00,2020-10-03 08:00:00,9,3,2,3,441.5,14.2,57.5,66.8,,,
America/New_York UTC-04:00,2020-10-03 07:00:00,13,4,3,5,463.6,12.8,55.1,67.6,8.1,,
America/New_York UTC-04:00,2020-10-03 06:00:00,13,4,3,4,456.0,12.6,54.7,67.8,8.9,,
America/New_York UTC-04:00,2020-10-03 05:00:00,13,4,3,4,455.4,13.1,55.6,65.5,8.9,,
America/New_York UTC-04:00,2020-10-03 04:00:00,12,4,3,4,447.3,13.6,56.5,63.8,8.7,,
America/New_York UTC-04:00,2020-10-03 03:00:00,12,4,3,4,432.8,13.8,56.8,63.4,9,,
America/New_York UTC-04:00,2020-10-03 02:00:00,13,4,3,4,437.4,14.5,58.2,61.7,10.3,,
America/New_York UTC-04:00,2020-10-03 01:00:00,14,5,3,5,441.4,15.1,59.1,60.4,10.2,,
America/New_York UTC-04:00,2020-10-03 00:00:00,15,5,4,5,433.1,15.6,60.0,59.0,10.7,,
America/New_York UTC-04:00,2020-10-02 23:00:00,15,5,4,5,427.4,16.0,60.8,57.8,11.8,,
America/New_York UTC-04:00,2020-10-02 22:00:00,14,5,3,5,426.4,16.4,61.6,56.5,12.9,,
America/New_York UTC-04:00,2020-10-02 21:00:00,17,6,4,7,430.2,17.1,62.7,55.0,,,
America/New_York UTC-04:00,2020-10-02 20:00:00,22,8,5,8,439.1,18.1,64.5,53.6,,,
America/New_York UTC-04:00,2020-10-02 19:00:00,33,12,8,11,431.4,18.7,65.6,51.6,7.3,,
America/New_York UTC-04:00,2020-10-02 18:00:00,10,4,3,5,417.7,19.0,66.2,50.0,,,
America/New_York UTC-04:00,2020-10-02 17:00:00,8,3,2,3,412.2,19.3,66.8,50.3,,,
America/New_York UTC-04:00,2020-10-02 16:00:00,10,3,2,4,414.6,19.6,67.3,53.5,5.5,,
America/New_York UTC-04:00,2020-10-02 15:00:00,10,3,2,4,413.4,19.3,66.8,55.6,6.2,,
America/New_York UTC-04:00,2020-10-02 14:00:00,9,3,2,4,411.6,18.9,66.1,59.9,,,
America/New_York UTC-04:00,2020-10-02 13:00:00,8,3,2,4,413.1,17.5,63.6,65.5,7.1,,
America/New_York UTC-04:00,2020-10-02 12:00:00,10,3,2,4,413.7,16.4,61.5,70.0,,,
America/New_York UTC-04:00,2020-10-02 11:00:00,14,5,3,5,422.3,15.7,60.3,71.5,11.3,,
America/New_York UTC-04:00,2020-10-02 10:00:00,14,5,3,6,425.4,16.1,60.9,71.4,9.9,,
America/New_York UTC-04:00,2020-10-02 09:00:00,14,5,3,6,431.3,15.9,60.7,72.7,,,
America/New_York UTC-04:00,2020-10-02 08:00:00,11,4,3,4,439.7,16.0,60.8,73.2,6.3,,
America/New_York UTC-04:00,2020-10-02 07:00:00,22,8,5,8,427.4,15.9,60.6,73.7,5.4,,
America/New_York UTC-04:00,2020-10-02 06:00:00,17,6,4,7,425.5,16.1,61.0,73.0,4.1,,
America/New_York UTC-04:00,2020-10-02 05:00:00,9,3,2,4,422.3,16.6,61.8,71.2,2.7,,
America/New_York UTC-04:00,2020-10-02 04:00:00,9,3,2,4,422.8,17.2,62.9,69.7,0.4,,
America/New_York UTC-04:00,2020-10-02 03:00:00,9,3,2,3,423.8,17.7,63.9,68.0,,,
America/New_York UTC-04:00,2020-10-02 02:00:00,9,3,2,3,422.1,17.8,64.1,66.6,,,
America/New_York UTC-04:00,2020-10-02 01:00:00,8,3,2,3,417.0,18.2,64.8,63.2,,,
America/New_York UTC-04:00,2020-10-02 00:00:00,13,4,3,5,425.4,19.0,66.2,62.6,7.9,,
America/New_York UTC-04:00,2020-10-01 23:00:00,16,6,4,6,430.0,19.8,67.6,57.5,5.9,,
America/New_York UTC-04:00,2020-10-01 22:00:00,24,8,6,9,435.7,20.2,68.4,58.2,6.8,,
America/New_York UTC-04:00,2020-10-01 21:00:00,19,7,5,7,432.3,20.3,68.5,57.2,9.8,,
America/New_York UTC-04:00,2020-10-01 20:00:00,16,6,4,7,428.5,20.4,68.7,56.0,,,
America/New_York UTC-04:00,2020-10-01 19:00:00,13,5,3,6,426.3,20.4,68.8,55.0,,,
America/New_York UTC-04:00,2020-10-01 18:00:00,14,5,3,6,422.8,20.7,69.2,53.1,,,
America/New_York UTC-04:00,2020-10-01 17:00:00,15,5,4,7,419.4,21.0,69.7,51.3,10.9,,
America/New_York UTC-04:00,2020-10-01 16:00:00,13,5,3,7,417.1,21.3,70.3,50.7,,,
America/New_York UTC-04:00,2020-10-01 15:00:00,11,4,3,6,419.1,21.6,70.9,52.5,,,
America/New_York UTC-04:00,2020-10-01 14:00:00,11,4,3,5,417.9,21.6,70.9,50.7,,,
America/New_York UTC-04:00,2020-10-01 13:00:00,12,4,3,7,420.1,21.7,71.1,50.2,13.7,,
America/New_York UTC-04:00,2020-10-01 12:00:00,13,4,3,7,419.7,22.1,71.7,53.5,13.9,,
America/New_York UTC-04:00,2020-10-01 11:00:00,13,5,3,6,424.6,22.2,72.0,57.9,10.8,,
America/New_York UTC-04:00,2020-10-01 10:00:00,16,5,4,6,426.6,21.0,69.9,64.6,9.8,,
America/New_York UTC-04:00,2020-10-01 09:00:00,19,7,5,8,427.0,18.6,65.6,70.8,6.9,,
America/New_York UTC-04:00,2020-10-01 08:00:00,25,9,6,10,443.0,17.1,62.8,75.9,4.1,,
America/New_York UTC-04:00,2020-10-01 07:00:00,24,8,6,8,440.1,16.2,61.2,76.7,5.6,,
America/New_York UTC-04:00,2020-10-01 06:00:00,19,6,5,6,425.2,16.3,61.3,75.7,,,
America/New_York UTC-04:00,2020-10-01 05:00:00,18,6,4,6,421.9,16.5,61.6,74.0,4.7,,
America/New_York UTC-04:00,2020-10-01 04:00:00,17,6,4,6,421.1,16.9,62.3,71.9,,,
America/New_York UTC-04:00,2020-10-01 03:00:00,17,6,4,5,420.6,17.0,62.7,71.0,,,
America/New_York UTC-04:00,2020-10-01 02:00:00,18,6,4,6,421.4,17.1,62.7,70.0,4.7,,
America/New_York UTC-04:00,2020-10-01 01:00:00,18,6,4,6,423.8,17.6,63.7,68.0,4.4,,
America/New_York UTC-04:00,2020-10-01 00:00:00,18,6,4,6,424.1,17.8,64.0,66.6,,,
America/New_York UTC-04:00,2020-09-30 23:00:00,17,6,4,6,424.5,18.1,64.6,64.5,,,
America/New_York UTC-04:00,2020-09-30 22:00:00,17,6,4,5,429.2,18.3,64.9,62.4,8.3,,
America/New_York UTC-04:00,2020-09-30 21:00:00,14,5,4,5,426.6,18.6,65.5,61.5,,,
America/New_York UTC-04:00,2020-09-30 20:00:00,13,5,3,5,426.8,19.4,66.9,59.5,,,
America/New_York UTC-04:00,2020-09-30 19:00:00,12,4,3,4,421.7,19.8,67.7,55.8,,,
America/New_York UTC-04:00,2020-09-30 18:00:00,11,4,3,4,427.3,20.1,68.1,53.6,,,
America/New_York UTC-04:00,2020-09-30 17:00:00,9,3,2,4,422.3,20.4,68.8,52.5,7.1,,
America/New_York UTC-04:00,2020-09-30 16:00:00,9,3,2,3,420.9,20.5,69.0,51.9,5.5,,
America/New_York UTC-04:00,2020-09-30 15:00:00,7,3,2,3,418.4,20.4,68.7,53.0,,,
America/New_York UTC-04:00,2020-09-30 14:00:00,6,2,2,3,416.8,20.0,68.0,55.0,,,
America/New_York UTC-04:00,2020-09-30 13:00:00,7,2,2,3,416.8,19.5,67.0,58.6,,,
America/New_York UTC-04:00,2020-09-30 12:00:00,7,2,2,3,414.9,19.2,66.5,62.8,15.7,,
America/New_York UTC-04:00,2020-09-30 11:00:00,5,2,1,3,416.1,18.7,65.6,66.7,,,
America/New_York UTC-04:00,2020-09-30 10:00:00,5,2,1,2,413.5,17.7,63.9,73.1,,,
America/New_York UTC-04:00,2020-09-30 09:00:00,3,1,1,2,415.9,16.7,62.1,79.9,16.1,,
America/New_York UTC-04:00,2020-09-30 08:00:00,8,3,2,4,430.8,16.6,61.8,83.3,18.7,,
America/New_York UTC-04:00,2020-09-30 07:00:00,5,2,1,2,440.9,17.0,62.6,84.5,,,
America/New_York UTC-04:00,2020-09-30 06:00:00,1,0,0,1,434.0,18.3,64.9,83.4,,,
America/New_York UTC-04:00,2020-09-30 05:00:00,1,0,0,0,431.9,18.8,65.8,84.0,,,
America/New_York UTC-04:00,2020-09-30 04:00:00,1,0,0,1,429.7,20.0,68.1,88.1,,,
America/New_York UTC-04:00,2020-09-30 03:00:00,8,3,2,5,423.5,21.3,70.4,93.1,1,,
America/New_York UTC-04:00,2020-09-30 02:00:00,12,4,3,8,415.0,21.9,71.5,95.5,1.1,,
America/New_York UTC-04:00,2020-09-30 01:00:00,25,9,6,14,417.4,22.2,72.0,94.0,0.9,,
America/New_York UTC-04:00,2020-09-30 00:00:00,20,7,5,9,417.4,22.2,72.0,94.0,1.3,,
America/New_York UTC-04:00,2020-09-29 23:00:00,24,8,6,10,418.9,21.9,71.5,94.9,3.7,,
America/New_York UTC-04:00,2020-09-29 22:00:00,45,16,11,17,420.9,21.9,71.4,94.3,5.7,,
America/New_York UTC-04:00,2020-09-29 21:00:00,41,14,10,18,422.7,21.5,70.7,93.2,7.1,,
America/New_York UTC-04:00,2020-09-29 20:00:00,48,17,12,21,431.5,22.1,71.7,89.9,9.4,,
America/New_York UTC-04:00,2020-09-29 19:00:00,52,18,13,23,440.0,22.7,72.9,86.7,11.3,,
America/New_York UTC-04:00,2020-09-29 18:00:00,43,15,10,17,438.7,23.0,73.5,85.3,9,,
America/New_York UTC-04:00,2020-09-29 17:00:00,43,15,10,14,438.2,23.7,74.7,86.5,,,
America/New_York UTC-04:00,2020-09-29 16:00:00,41,14,10,13,433.0,23.8,74.9,87.0,,,
America/New_York UTC-04:00,2020-09-29 15:00:00,42,14,10,14,431.4,24.1,75.3,86.7,6.2,,
America/New_York UTC-04:00,2020-09-29 14:00:00,35,12,8,12,428.6,23.6,74.4,87.8,,,
America/New_York UTC-04:00,2020-09-29 13:00:00,34,12,8,11,422.6,23.5,74.3,87.5,,,
America/New_York UTC-04:00,2020-09-29 12:00:00,39,14,10,15,423.5,23.1,73.6,87.9,4.4,,
America/New_York UTC-04:00,2020-09-29 11:00:00,29,10,7,11,426.6,23.4,74.1,85.1,,,
America/New_York UTC-04:00,2020-09-29 10:00:00,31,11,8,14,434.9,23.1,73.5,84.5,4,,
America/New_York UTC-04:00,2020-09-29 09:00:00,31,11,7,13,434.0,22.5,72.5,84.1,,,
America/New_York UTC-04:00,2020-09-29 08:00:00,36,12,9,14,440.7,21.7,71.1,85.1,4.1,,
America/New_York UTC-04:00,2020-09-29 07:00:00,32,11,8,11,432.6,21.4,70.6,84.0,,,
America/New_York UTC-04:00,2020-09-29 06:00:00,28,10,7,9,429.3,21.1,70.0,83.6,4.8,,
America/New_York UTC-04:00,2020-09-29 05:00:00,22,8,5,7,428.5,21.0,69.8,82.5,5.9,,
America/New_York UTC-04:00,2020-09-29 04:00:00,20,7,5,7,428.8,21.1,70.0,81.3,6.1,,
America/New_York UTC-04:00,2020-09-29 03:00:00,17,6,4,6,426.0,21.4,70.5,80.0,7.5,,
America/New_York UTC-04:00,2020-09-29 02:00:00,18,6,4,6,426.0,21.6,70.8,78.9,9.7,,
America/New_York UTC-04:00,2020-09-29 01:00:00,19,7,5,6,426.2,21.7,71.0,78.4,11.4,,
America/New_York UTC-04:00,2020-09-29 00:00:00,17,6,4,6,427.6,21.8,71.3,77.0,10.1,,
America/New_York UTC-04:00,2020-09-28 23:00:00,16,6,4,6,427.0,22.0,71.7,76.6,11.3,,
America/New_York UTC-04:00,2020-09-28 22:00:00,18,6,4,7,427.3,22.5,72.5,75.7,,,
America/New_York UTC-04:00,2020-09-28 21:00:00,17,6,4,6,427.3,22.9,73.2,76.6,12.4,,
America/New_York UTC-04:00,2020-09-28 20:00:00,16,6,4,5,424.7,23.1,73.5,76.0,10.8,,
America/New_York UTC-04:00,2020-09-28 19:00:00,22,8,5,9,427.7,23.3,74.0,77.6,11.3,,
America/New_York UTC-04:00,2020-09-28 18:00:00,28,10,7,11,427.2,23.9,75.0,76.2,12.6,,
America/New_York UTC-04:00,2020-09-28 17:00:00,29,10,7,10,426.7,24.9,76.9,75.1,13.3,,
America/New_York UTC-04:00,2020-09-28 16:00:00,25,9,6,7,425.4,25.6,78.1,71.4,10.2,,
America/New_York UTC-04:00,2020-09-28 15:00:00,26,9,6,8,425.0,25.1,77.2,74.2,8.5,,
America/New_York UTC-04:00,2020-09-28 14:00:00,29,10,7,10,424.5,24.5,76.2,76.3,7.6,,
America/New_York UTC-04:00,2020-09-28 13:00:00,31,11,8,12,426.4,24.0,75.2,78.0,9.1,,
America/New_York UTC-04:00,2020-09-28 12:00:00,39,13,9,15,429.3,23.4,74.2,79.9,12.6,,
America/New_York UTC-04:00,2020-09-28 11:00:00,29,10,7,10,435.7,24.1,75.4,77.8,11.7,,
America/New_York UTC-04:00,2020-09-28 10:00:00,32,11,8,13,442.8,23.2,73.7,82.2,11.4,,
America/New_York UTC-04:00,2020-09-28 09:00:00,31,11,7,12,441.3,22.8,73.0,84.9,9.4,,
America/New_York UTC-04:00,2020-09-28 08:00:00,28,10,7,11,438.5,22.1,71.8,86.7,11.8,,
America/New_York UTC-04:00,2020-09-28 07:00:00,24,8,6,8,435.6,21.8,71.3,87.1,10.9,,
America/New_York UTC-04:00,2020-09-28 06:00:00,19,7,5,6,432.3,22.2,71.9,86.3,,,
America/New_York UTC-04:00,2020-09-28 05:00:00,21,7,5,7,432.4,22.6,72.6,86.5,3.9,,
America/New_York UTC-04:00,2020-09-28 04:00:00,18,6,4,6,432.9,22.6,72.7,88.2,1.3,,
America/New_York UTC-04:00,2020-09-28 03:00:00,13,5,3,5,430.5,22.9,73.2,88.0,2.4,,
America/New_York UTC-04:00,2020-09-28 02:00:00,10,3,2,5,426.6,22.8,73.0,87.7,,,
America/New_York UTC-04:00,2020-09-28 01:00:00,2,1,1,1,423.6,22.6,72.7,87.6,,,
America/New_York UTC-04:00,2020-09-28 00:00:00,11,4,3,4,419.3,22.2,71.9,89.2,3.3,,
America/New_York UTC-04:00,2020-09-27 23:00:00,23,8,6,8,421.4,22.3,72.1,89.7,,,
America/New_York UTC-04:00,2020-09-27 22:00:00,44,15,11,20,423.1,22.9,73.2,88.1,,,
America/New_York UTC-04:00,2020-09-27 21:00:00,53,19,13,24,426.1,23.4,74.1,85.0,1.9,,
America/New_York UTC-04:00,2020-09-27 20:00:00,47,16,11,21,430.0,23.5,74.4,84.0,,,
America/New_York UTC-04:00,2020-09-27 19:00:00,47,16,11,19,428.8,23.3,73.9,85.1,,,
America/New_York UTC-04:00,2020-09-27 18:00:00,34,12,8,16,424.0,22.9,73.3,84.3,1.2,,
America/New_York UTC-04:00,2020-09-27 17:00:00,21,7,5,10,425.4,23.9,75.0,76.6,0.3,,
America/New_York UTC-04:00,2020-09-27 16:00:00,18,6,4,7,425.4,24.9,76.7,71.7,,,
America/New_York UTC-04:00,2020-09-27 15:00:00,17,6,4,6,426.2,25.6,78.1,69.5,1.7,,
America/New_York UTC-04:00,2020-09-27 14:00:00,11,4,3,4,425.5,25.2,77.4,69.4,,,
America/New_York UTC-04:00,2020-09-27 13:00:00,11,4,3,4,427.4,25.0,76.9,69.7,6.6,,
America/New_York UTC-04:00,2020-09-27 12:00:00,10,4,2,4,426.4,24.8,76.6,69.7,9.6,,
America/New_York UTC-04:00,2020-09-27 11:00:00,10,3,2,4,423.8,24.2,75.5,73.9,8,,
America/New_York UTC-04:00,2020-09-27 10:00:00,16,5,4,8,423.9,22.9,73.2,79.4,5.2,,
America/New_York UTC-04:00,2020-09-27 09:00:00,27,9,7,13,429.5,22.8,73.0,80.6,3.9,,
America/New_York UTC-04:00,2020-09-27 08:00:00,29,10,7,12,433.1,22.4,72.4,82.0,7.6,,
America/New_York UTC-04:00,2020-09-27 07:00:00,24,8,6,11,431.6,22.2,72.0,81.9,6.7,,
America/New_York UTC-04:00,2020-09-27 06:00:00,30,10,7,12,425.4,22.0,71.6,81.7,5.3,,
America/New_York UTC-04:00,2020-09-27 05:00:00,31,11,8,12,420.3,21.8,71.3,82.5,4.1,,
America/New_York UTC-04:00,2020-09-27 04:00:00,15,5,4,7,418.0,21.9,71.5,81.5,,,
America/New_York UTC-04:00,2020-09-27 03:00:00,15,5,4,7,418.7,21.8,71.2,82.3,7.1,,
America/New_York UTC-04:00,2020-09-27 02:00:00,20,7,5,8,415.4,21.3,70.3,84.6,6.4,,
America/New_York UTC-04:00,2020-09-27 01:00:00,51,17,12,17,431.3,21.7,71.0,82.6,,,
America/New_York UTC-04:00,2020-09-27 00:00:00,56,20,14,21,430.4,21.9,71.4,81.7,4.2,,
America/New_York UTC-04:00,2020-09-26 23:00:00,42,14,10,16,422.2,21.9,71.4,82.7,,,
America/New_York UTC-04:00,2020-09-26 22:00:00,35,12,9,15,418.4,22.0,71.6,83.5,4.3,,
America/New_York UTC-04:00,2020-09-26 21:00:00,40,14,10,16,419.5,22.1,71.7,84.0,3.4,,
America/New_York UTC-04:00,2020-09-26 20:00:00,34,12,8,15,420.0,22.3,72.1,83.0,2.1,,
America/New_York UTC-04:00,2020-09-26 19:00:00,30,10,7,13,414.9,22.1,71.7,83.4,1,,
America/New_York UTC-04:00,2020-09-26 18:00:00,25,9,6,12,412.2,22.0,71.6,82.5,,,
America/New_York UTC-04:00,2020-09-26 17:00:00,21,7,5,9,413.2,22.2,71.9,80.4,,,
America/New_York UTC-04:00,2020-09-26 16:00:00,20,7,5,9,414.0,22.4,72.3,77.7,,,
America/New_York UTC-04:00,2020-09-26 15:00:00,19,7,5,9,412.2,22.4,72.4,74.6,,,
America/New_York UTC-04:00,2020-09-26 14:00:00,16,5,4,7,412.9,22.8,73.0,69.5,5.2,,
America/New_York UTC-04:00,2020-09-26 13:00:00,15,5,4,7,412.9,22.7,72.8,66.0,,,
